Date,EURILS Price,Return,Moving Average 12 month,Moving Std 12 month,Rolling Yearly Return,EURILS
2003-12-01,5.4959001541137695,,,,,1.0
2004-01-01,5.594399929046631,0.01792240982746618,,,,1.0179224098274662
2004-02-01,5.5995001792907715,0.0009116706543734754,,,,1.018850419816935
2004-03-01,5.558700084686279,-0.007286381515869467,,,,1.011426686950545
2004-04-01,5.486000061035156,-0.013078601569349813,,,,0.9981986402953112
2004-05-01,5.541800022125244,0.010171338036689459,,,,1.0083516560935186
2004-06-01,5.46750020980835,-0.013407162297494946,,,,0.9948325217873251
2004-07-01,5.410999774932861,-0.01033386972242456,,,,0.9845520521115437
2004-08-01,5.492800235748291,0.015117439330598614,,,,0.9994359580271562
2004-09-01,5.5559000968933105,0.011487740030003746,,,,1.01091721848961
2004-10-01,5.696100234985352,0.02523445987994566,,,,1.0364271684815323
2004-11-01,5.7891998291015625,0.016344444492811805,,,,1.053366994807621
2004-12-01,5.8454999923706055,0.009725033671498018,0.005234043401520681,0.013370387238101094,0.06361102430056964,1.0636110243005696
2005-01-01,5.7093000411987305,-0.02329996601653228,0.0017988454145208093,0.015009172444803577,0.02053841584609062,1.0388289235795574
2005-02-01,5.72629976272583,0.0029775491574148827,0.0019710019564409265,0.015009919269408359,0.022644803888749676,1.0419220877656599
2005-03-01,5.642300128936768,-0.014669094750477618,0.0013557758535569138,0.015564896614982053,0.015039495381446999,1.02663803393761
2005-04-01,5.612500190734863,-0.005281523052819148,0.002005532396601136,0.015062181284108384,0.023058718245044574,1.0212158214944673
2005-05-01,5.416399955749512,-0.03493990705052885,-0.0017537380273337233,0.01815153912866842,-0.022628038881785995,0.9855346356129213
2005-06-01,5.521500110626221,0.01940406095106484,0.0009805305767129253,0.018699532232692165,0.00987652469057032,1.00465800975174
2005-07-01,5.4770002365112305,-0.008059381186889647,0.0011700712880075015,0.018585602456364314,0.01219746152718848,0.9965610878886888
2005-08-01,5.574399948120117,0.01778340467462325,0.001392235066676221,0.018782371559259516,0.01485575824162666,1.014283336997596
2005-09-01,5.513899803161621,-0.01085321209844281,-0.00046951094402765864,0.01879794687193156,-0.00755958404564816,1.003275104813245
2005-10-01,5.55049991607666,0.006637790714668634,-0.0020192333744674107,0.017183477312419298,-0.02556140392586781,1.0099346349882323
2005-11-01,5.480100154876709,-0.012683499191855296,-0.004438228681523003,0.016388117255762256,-0.053392469313470414,0.9971251298615326
2005-12-01,5.451499938964844,-0.0052189221188619905,-0.0056835583307196695,0.01577015475111516,-0.06740228447865881,0.991921211466025
2006-01-01,5.650300025939941,0.0364670437862733,-0.0007029741804858713,0.01883984271058858,-0.010334019027383512,1.02809364571709
2006-02-01,5.599100112915039,-0.009061450328274434,-0.0017062241376266478,0.018946278484923862,-0.02221323630990657,1.01877762621361
2006-03-01,5.664299964904785,0.0116447019476138,0.00048659225388097044,0.01883199897852019,0.0038990899926061307,1.0306409880217648
2006-04-01,5.651700019836426,-0.0022244487662070878,0.0007413484444319755,0.018767442363205305,0.006984379112587646,1.0283483799475575
2006-05-01,5.783699989318848,0.023355798966528063,0.005599323945853385,0.01603815929267473,0.06781257598590873,1.0523662779771672
2006-06-01,5.655300140380859,-0.022200295515865776,0.002132294240275834,0.017234881720590924,0.024232550407295772,1.0290034356151423
2006-07-01,5.608399868011475,-0.008293153538306508,0.0021128132109910955,0.017247576341977038,0.023991167760829546,1.020469752132141
2006-08-01,5.55679988861084,-0.009200481530381666,-0.00013584397275931415,0.01677122394276011,-0.0031573011755664515,1.0110809390253361
2006-09-01,5.4481000900268555,-0.019561582342883077,-0.0008615414931293364,0.01745172866381733,-0.011933425612311033,0.9913025959812726
2006-10-01,5.442200183868408,-0.001082929105734931,-0.0015049348114963002,0.017291702519567024,-0.019511707746282303,0.9902290855474938
2006-11-01,5.5960001945495605,0.028260630900171835,0.0019070760295059608,0.01885436896814781,0.02114925574302018,1.0182135842407662
2006-12-01,5.563799858093262,-0.005754170003007042,0.0018624720391605398,0.018873383104800603,0.020599820303720318,1.0123546101776737
2007-01-01,5.559899806976318,-0.0007009689809870379,-0.001234862358111155,0.01541021965410892,-0.015999189166699956,1.01164498099818
2007-02-01,5.541900157928467,-0.003237405290157591,-0.0007495252716014181,0.015231998739365092,-0.010215919314361499,1.008369876184935
2007-03-01,5.545199871063232,0.0005954118697077959,-0.001670299444760252,0.014740697307341389,-0.021026445382391512,1.0089702715782711
2007-04-01,5.242099761962891,-0.054659906973240524,-0.0060399209620130385,0.02125310254629519,-0.07247381432770916,0.9538200503950376
2007-05-01,5.4552001953125,0.04065173175373049,-0.004598593229746169,0.02385507573568032,-0.0567975162288864,0.9925944872250263
2007-06-01,5.730299949645996,0.05042890168721614,0.0014538398705106574,0.027860583003388326,0.0132618618646978,1.0426499370365698
2007-07-01,5.882199764251709,0.02650817861900867,0.004353950883620256,0.028556357708172674,0.04881961034945137,1.0702886878046334
2007-08-01,5.572700023651123,-0.052616326035292094,0.0007359638415443867,0.03285634444398622,0.002861383414736851,1.01397402925522
2007-09-01,5.729000091552734,0.02804745764858274,0.0047033838408332045,0.03305639166346771,0.05155925861936472,1.0424134228975186
2007-10-01,5.722499847412109,-0.001134621057208518,0.004699076178210406,0.03305721759849511,0.051504842540440965,1.0412306786775822
2007-11-01,5.650199890136719,-0.012634331009739874,0.0012911626857177634,0.03251085083232191,0.009685434900439827,1.0280754256256737
2007-12-01,5.620800018310547,-0.00520333304977294,0.0013370657651539386,0.032500386175758,0.010244825779340605,1.0227260067858561
2008-01-01,5.351799964904785,-0.04785796550837185,-0.0025926839454614623,0.035483297530768086,-0.03742870362707229,0.9737804208285838
2008-02-01,5.516900062561035,0.030849452285010237,0.0002478875191358569,0.036768122427557524,-0.004511105334812915,1.0038210134570125
2008-03-01,5.553999900817871,0.006724761702428417,0.0007586666718625753,0.0368159321702687,0.0015869634926164444,1.010571470564401
2008-04-01,5.373300075531006,-0.03253507895458474,0.0026024023400838905,0.03425307462726878,0.025028198532220935,0.9776924479803376
2008-05-01,5.018899917602539,-0.06595577260654739,-0.006281556356605933,0.03718672729168116,-0.0799787839289311,0.9132079872022077
2008-06-01,5.27400016784668,0.05082792134376701,-0.006248304718560027,0.03724218365453177,-0.07962930139939806,0.9596244509462214
2008-07-01,5.43779993057251,0.03105797449997194,-0.005869155061813088,0.03762715278272125,-0.07554993905170992,0.9894284426732588
2008-08-01,5.2652997970581055,-0.03172241268836884,-0.00412799561623615,0.03570146698434756,-0.05516181120253716,0.9580413852891676
2008-09-01,4.848299980163574,-0.07919773478568548,-0.013065094985758502,0.04007071839279679,-0.15372667085269032,0.8821666777433255
2008-10-01,4.785999774932861,-0.012849907284122053,-0.014041368838001297,0.039895955556735675,-0.16365226692015766,0.8708309177251817
2008-11-01,4.989999771118164,0.042624322143467896,-0.009436481075233982,0.04313100640743511,-0.11684544473745684,0.9079494952947915
2008-12-01,5.275199890136719,0.057154335090209285,-0.004240008730235463,0.04724741282795443,-0.061485932082263606,0.9598427449938564
2009-01-01,5.20359992980957,-0.013572937863647994,-0.0013829230931751424,0.04536931317826927,-0.027691624512698243,0.9468148590571814
2009-02-01,5.282599925994873,0.015181796689007543,-0.0026885610595087004,0.04457590869302616,-0.04246952707303464,0.9611892097495188
2009-03-01,5.582300186157227,0.056733476765403745,0.0014788318624059105,0.04775990136520621,0.005095478185944469,1.015720815448
2009-04-01,5.507800102233887,-0.013345768131223457,0.0030779410976860175,0.04682969803088742,0.025031177267647697,1.0021652409589736
2009-05-01,5.506999969482422,-0.0001452726563442308,0.008562149426869614,0.04156817377561455,0.09725239791452966,1.0020196537523236
2009-06-01,5.497499942779541,-0.0017250820329628436,0.004182732478808793,0.03942348622003479,0.042377657910487754,1.0002910876509599
2009-07-01,5.362599849700928,-0.024538443744013483,-0.00045030237485665925,0.03924442184984786,-0.013829137120104473,0.9757455010689988
2009-08-01,5.452000141143799,0.016671072604430348,0.00358248806620994,0.0382116199871181,0.03545863507905267,0.9920122251607663
2009-09-01,5.518099784851074,0.012123925531192015,0.011192626425949731,0.027939589556992574,0.1381514773070831,1.0040393075046474
2009-10-01,5.506400108337402,-0.002120236488979632,0.012086765658878265,0.027263732791388755,0.15052243361516804,1.0019105067285063
2009-11-01,5.685100078582764,0.032453139388615604,0.011239167095973909,0.026371555140627105,0.13929866519990663,1.034425648058285
2009-12-01,5.414100170135498,-0.04766844993075703,0.0025039350108933822,0.02712982502164026,0.026330808858729293,0.9851161808467276
2010-01-01,5.163000106811523,-0.04637890977877679,-0.0002298959820340174,0.030357988544705436,-0.007802256811763164,0.939427566373624
2010-02-01,5.148600101470947,-0.002789077095229686,-0.0017274687973871199,0.029969376185186133,-0.025366264036868036,0.936807430465624
2010-03-01,4.986599922180176,-0.03146489843802169,-0.009077333397672574,0.024676424243775974,-0.10671233077974651,0.907330879810039
2010-04-01,4.93779993057251,-0.009786225558342077,-0.008780704849932458,0.024641819920843036,-0.10348962581815435,0.8984515351641691
2010-05-01,4.767899990081787,-0.034408024399446235,-0.011635934161857625,0.02551964124883658,-0.13421100117966756,0.8675375928205205
2010-06-01,4.752500057220459,-0.0032299194390325026,-0.011761337279030096,0.025470161448716472,-0.1355161242952937,0.864735516285378
2010-07-01,4.92140007019043,0.0355391922012418,-0.00675486761692549,0.02845942749092944,-0.08227348522659284,0.8954675180018842
2010-08-01,4.832499980926514,-0.018063983418538876,-0.009649455618839592,0.027614072322864062,-0.11362805285755506,0.8792918076048579
2010-09-01,4.9552001953125,0.02539062904713374,-0.008543896992511115,0.028804935153159673,-0.10200967932546479,0.9016175797159366
2010-10-01,5.028800010681152,0.014853045783755903,-0.007129456803116487,0.029555976176760933,-0.08673545115857118,0.9150093469068965
2010-11-01,4.819799900054932,-0.04156063279158151,-0.013297271151466247,0.028238165273287135,-0.15220491575647732,0.8769809794392341
2010-12-01,4.712600231170654,-0.022241518549982908,-0.011178360203068402,0.026312938375665538,-0.12956907277673946,0.8574755907170543
2011-01-01,5.0493998527526855,0.07146789565436307,-0.0013577930836400816,0.033097762132302234,-0.022002760354191242,0.918757566760584
2011-02-01,5.0071001052856445,-0.00837718317038827,-0.001823468589903297,0.033158985425554593,-0.027483198033748324,0.9110609663346503
2011-03-01,4.9430999755859375,-0.012781875407712806,-0.00026655000404422297,0.032061143049040376,-0.0087233680810751,0.8994158985741304
2011-04-01,5.035600185394287,0.018712995946917887,0.0021083851213941074,0.03234614065691528,0.019806443395214313,0.9162466646387416
2011-05-01,4.933000087738037,-0.02037494913790827,0.0032778080598556045,0.03113700301509185,0.03462742465229818,0.8975781854489491
2011-06-01,4.948699951171875,0.003182619735374148,0.003812186324389492,0.031070117690683685,0.04128351217025861,0.9004348354960003
2011-07-01,4.907299995422363,-0.00836582459191293,0.0001534349249599313,0.029541862212454494,-0.0028650535552824374,0.8929019556057929
2011-08-01,5.150100231170654,0.04947735740117376,0.005781879993269318,0.0320805238614418,0.06572172819403677,0.9370803847875078
2011-09-01,5.045100212097168,-0.020387956420339193,0.0019669978709799065,0.03225815966492247,0.018142559985711904,0.9179752307401053
2011-10-01,5.08650016784668,0.00820597292601688,0.0014130751328349882,0.03207331109246291,0.011473941505522722,0.9255081106303128
2011-11-01,5.04610013961792,-0.007942598426348368,0.004214577996604417,0.029329287509861655,0.04695220636865227,0.9181571713672478
2011-12-01,4.93209981918335,-0.022591767361002546,0.004185390595686113,0.029358169140793557,0.046577171252688565,0.8974143781508829
2012-01-01,4.927599906921387,-0.0009123725039912323,-0.0018462984175100783,0.020323294922823004,-0.024121667798778,0.8965956019475716
2012-02-01,5.091599941253662,0.03328192982996003,0.0016252943325189468,0.02254312225533102,0.016876002914105293,0.9264360338574414
2012-03-01,4.948999881744385,-0.028006925358351364,0.00035654016996573373,0.02381997066937933,0.001193563995789404,0.9004894090079091
2012-04-01,4.968599796295166,0.003960378868280046,-0.0008728445865874198,0.023157941052511417,-0.013305343282307258,0.904055688234454
2012-05-01,4.798399925231934,-0.03425509762129397,-0.0020295236268695616,0.02452675798652143,-0.027285659864608403,0.8730871723788967
2012-06-01,4.973499774932861,0.03649129968933629,0.0007461997026272834,0.026936646449046343,0.0050113815761074765,0.9049472580410903
2012-07-01,4.958199977874756,-0.003076263747958441,0.0011869964396234907,0.026816993865926855,0.010372298921988321,0.9021634015973641
2012-08-01,5.0395002365112305,0.01639713182188407,-0.0015696890253173168,0.022801236488750563,-0.02147530915806728,0.9169562938182353
2012-09-01,5.026500225067139,-0.0025796231439590978,-8.566125228564221e-05,0.022031640382898766,-0.0036867428292960414,0.9145908921407029
2012-10-01,5.039599895477295,0.0026061215206611976,-0.0005523155360652824,0.021898954437636002,-0.009220538842376502,0.9169744271473115
2012-11-01,4.95419979095459,-0.016945810440099796,-0.0013025832038779013,0.022325244242109032,-0.018212153171872747,0.9014355523264541
2012-12-01,4.932000160217285,-0.004480972038680586,0.00020664973964892863,0.02134589851969302,-2.0206194058958182e-05,0.8973962448218067
2013-01-01,5.061399936676025,0.02623677458539242,0.002469078663764233,0.022617397553063412,0.02715318456896254,0.920941027810974
2013-02-01,4.88070011138916,-0.035701550469757204,-0.0032795446945455367,0.02283939674031525,-0.041421131333537975,0.8880620052269104
2013-03-01,4.648950099945068,-0.0474829442815593,-0.004902546271479531,0.025314218155754502,-0.06062836713860609,0.8458942065141511
2013-04-01,4.6921000480651855,0.00928165439345685,-0.004459106644381465,0.02552928174619751,-0.05564943033571601,0.853745504192443
2013-05-01,4.803400039672852,0.02372072003314618,0.00037221149348854826,0.024854830196621144,0.0010420378707129974,0.8739969622769492
2013-06-01,4.711949825286865,-0.01903864213487716,-0.004255283658529239,0.02258442060566734,-0.05258871247250163,0.8573572468851887
2013-07-01,4.737100124359131,0.005337556638930208,-0.0035541319596218515,0.02275431972494469,-0.04459276642778642,0.8619334397502355
2013-08-01,4.743500232696533,0.0013510603891380146,-0.004807971245684023,0.021955517752597586,-0.05873598371326072,0.8630979638787555
2013-09-01,4.855800151824951,0.023674483739738017,-0.00262012900537593,0.023454670440783355,-0.033960024987347404,0.8835313625904042
2013-10-01,4.828700065612793,-0.005580972314516153,-0.0033023868249740427,0.02340785495608232,-0.04184852651770443,0.8786003985167804
2013-11-01,4.7600998878479,-0.014206758927402308,-0.003074132532249252,0.02327570237751951,-0.03917886062267373,0.866118334461533
2013-12-01,4.8003997802734375,0.008466186293363043,-0.001995202671245616,0.023503524335910065,-0.026682963436491458,0.8734510536331817
2014-01-01,4.732699871063232,-0.014102973149946463,-0.005356848315857189,0.02193071289137311,-0.06494251980187526,0.8611327968760005
2014-02-01,4.801799774169922,0.01460052506798104,-0.001165008687712336,0.020354037832863953,-0.01616578265792723,0.8737057878636492
2014-03-01,4.807799816131592,0.0012495402232191033,0.0028960316876858647,0.014205407800995369,0.034168944121039324,0.8747975183888441
2014-04-01,4.79040002822876,-0.0036190749549201984,0.0018209709086544439,0.014166320776594531,0.02095010318548285,0.8716315605994167
2014-05-01,4.711100101470947,-0.016553925828848515,-0.0015352495798451142,0.013247292397756546,-0.019215542623884918,0.8572026363951706
2014-06-01,4.675300121307373,-0.007599070151873111,-0.0005819519145947768,0.012247055921988985,-0.007778033582363286,0.8506886934268331
2014-07-01,4.586750030517578,-0.018939979999622603,-0.002605079967807511,0.013152097014056313,-0.0317388465294246,0.8345766665874237
2014-08-01,4.683650016784668,0.021126066522564768,-0.0009571627900219482,0.01482529444583941,-0.012617310630517742,0.8522079887639299
2014-09-01,4.663549900054932,-0.004291549679780515,-0.003287665574981826,0.012637995079266813,-0.03959187894043914,0.8485506958426436
2014-10-01,4.745150089263916,0.017497440996186775,-0.0013644644657565819,0.013945625202433505,-0.017302788579450556,0.8633981615754236
2014-11-01,4.833849906921387,0.01869273173427266,0.0013771597560496656,0.014417330597198097,0.015493376359971611,0.8795374317896173
2014-12-01,4.733950138092041,-0.020666708886906804,-0.0010505815089728217,0.015525358589740789,-0.013842522544572633,0.8613602877316836
2015-01-01,4.448750019073486,-0.060245695602848315,-0.004895808380047976,0.02297760119115518,-0.05999743481007069,0.8094670380326188
2015-02-01,4.432869911193848,-0.003569566240304467,-0.006409982655738435,0.022160183247002595,-0.07683157989232281,0.8065775918210183
2015-03-01,4.283080101013184,-0.033790707415621624,-0.009330003292308495,0.023336527139726965,-0.10913926019919096,0.7793227644077976
2015-04-01,4.285049915313721,0.0004599060148493539,-0.008990088211494366,0.02345667108637261,-0.10549225741840418,0.7796811796346577
2015-05-01,4.237279891967773,-0.011148066951385815,-0.008539599971705808,0.023349867743224482,-0.10057527950960599,0.770989241643355
2015-06-01,4.2283501625061035,-0.0021074202529309805,-0.008081962480127297,0.02342367627887932,-0.0955981321422179,0.769364443300724
2015-07-01,4.1319499015808105,-0.022798551969536396,-0.00840351014428678,0.023612006694471187,-0.09915520268398992,0.7518240480566191
2015-08-01,4.413549900054932,0.06815184239440697,-0.0044846954882999295,0.03153243101956772,-0.057668723273896605,0.8030622420880988
2015-09-01,4.418449878692627,0.001110212583669723,-0.00403454863301241,0.03157396852238235,-0.05255653453164888,0.803953811894735
2015-10-01,4.2482500076293945,-0.03852026745488235,-0.008702691003934837,0.03223522911590392,-0.10471746357586809,0.7729852960391778
2015-11-01,4.107210159301758,-0.03319951699507906,-0.013027045064714146,0.03170230103180436,-0.15032319199220145,0.7473225575663788
2015-12-01,4.260350227355957,0.0372856664535115,-0.008197680453012621,0.03470463176343207,-0.10004328244297112,0.775186977180984
2016-01-01,4.280590057373047,0.004750743234001931,-0.002781310549941768,0.03068186785236194,-0.03779937307771253,0.778869691467913
2016-02-01,4.266849994659424,-0.003209852503852084,-0.0027513344052374025,0.03068120342897211,-0.03745201638225193,0.7763696346385802
2016-03-01,4.2853498458862305,0.004335716336398399,0.00042586757409759923,0.029108491333249602,0.0005299328566163997,0.7797357531465664
2016-04-01,4.070799827575684,-0.05006592834340151,-0.003784618622423306,0.032553492918163805,-0.04999943803976703,0.7406975588027421
2016-05-01,4.279230117797852,0.05120131154822616,0.0014111629192110249,0.03605842142009388,0.009900272556835121,0.7786222452740119
2016-06-01,4.281030178070068,0.00042065049615591654,0.001621835481634933,0.036043377150541796,0.012458763711457044,0.7789497731078044
2016-07-01,4.138370037078857,-0.033323787746696865,0.000744732500204894,0.03681154085887268,0.0015537786398598374,0.7529922162034223
2016-08-01,4.220530033111572,0.019853226100271293,-0.003280152190973079,0.030944238186683733,-0.04373347335235911,0.7679415409234532
2016-09-01,4.202889919281006,-0.00417959680233837,-0.003720969639807087,0.030913672326735513,-0.04878633125411913,0.7647318549146267
2016-10-01,4.220950126647949,0.0042970926466789905,-0.0001528562980103084,0.028939949589296538,-0.006426147456580433,0.7680179785450615
2016-11-01,4.078350067138672,-0.03378387690700402,-0.0002015529573373883,0.029001038871895434,-0.007026689904758188,0.7420713536955291
2016-12-01,4.053609848022461,-0.006066232351056744,-0.0038142111910514087,0.026498970928924115,-0.04852661595894259,0.7375697764429489
2017-01-01,4.033949851989746,-0.0048499971062350156,-0.004614272886071154,0.02636144444721636,-0.057618272732862685,0.7339925651615541
2017-02-01,3.8763298988342285,-0.0390733546372104,-0.007602898063851014,0.0281593786086254,-0.09152421489248208,0.705313013361921
2017-03-01,3.8789899349212646,0.0006862254133312984,-0.00790702230743994,0.028038165215905714,-0.09482537612537179,0.7057970170760433
2017-04-01,3.9419500827789307,0.01623106760109283,-0.002382272645398744,0.025381678280644162,-0.031652193734489686,0.7172528561728542
2017-05-01,3.9559500217437744,0.0035515261915681773,-0.006353088091786909,0.01921487701485105,-0.07554632192120614,0.7198001984775292
2017-06-01,3.986449956893921,0.0077098888971054436,-0.005745651558374448,0.01956058774744675,-0.06881059205916351,0.7253497780359054
2017-07-01,4.173550128936768,0.0469340325517662,0.0009425001331641406,0.02273683748900446,0.008500953646654263,0.7593933681296591
2017-08-01,4.2619500160217285,0.021180981263901,0.0010531463967999495,0.02284022611682308,0.00981392919495927,0.7754780648319439
2017-09-01,4.157149791717529,-0.024589735663306467,-0.0006476985082807252,0.023996015839775665,-0.010883018218878604,0.756409264205034
2017-10-01,4.103149890899658,-0.012989645195238708,-0.0020882599951072,0.024190280951617408,-0.027908464258932564,0.746583776240619
2017-11-01,4.14995002746582,0.011405904685558799,0.001677555137606368,0.022246900914586944,0.017556109492430583,0.755099239632204
2017-12-01,3.9579999446868896,-0.046253588960960434,-0.0016713912465522729,0.026193360766455013,-0.023586360532998563,0.7201731897775223
2018-01-01,4.238550186157227,0.07088182046261515,0.0046395935508519075,0.033470388915095975,0.050719602789945695,0.7712203765173214
2018-02-01,4.258950233459473,0.004812977647137728,0.008296787907880918,0.03052814446818956,0.09870685535313029,0.7749322429505164
2018-03-01,4.307849884033203,0.011481620562166173,0.009196404170283825,0.030442426190335957,0.11055969628873075,0.7838297209254627
2018-04-01,4.346069812774658,0.008872158912295314,0.008583161779550699,0.03036184849825314,0.10251771877101956,0.7907839827696933
2018-05-01,4.159949779510498,-0.04282490647460069,0.00471845905736996,0.033815678566313935,0.05156782988800268,0.756918732665969
2018-06-01,4.224649906158447,0.015553102820285103,0.0053720602176349315,0.03395426844925622,0.05975239921238651,0.7686911675417227
2018-07-01,4.283549785614014,0.013941955135668316,0.0026227204329601073,0.03153231377023434,0.02635637605370489,0.7794082253127739
2018-08-01,4.20674991607666,-0.017929024613016153,-0.0006364467234496555,0.03146087622526248,-0.012951841231726657,0.7654341960575539
2018-09-01,4.192349910736084,-0.0034230714037800647,0.0011274419648442113,0.030576764273621257,0.008467368457274693,0.762814060149554
2018-10-01,4.214900016784668,0.005378870210913433,0.0026581515820235566,0.03026397389779593,0.027235204381116818,0.7669171379741584
2018-11-01,4.220900058746338,0.0014235312671182498,0.001826287130486844,0.030138598625688694,0.017096598949612796,0.7680088684993533
2018-12-01,4.301400184631348,0.01907179150527427,0.007270068836006403,0.026322824909551068,0.08676105223433095,0.7826561735135745
2019-01-01,4.181399822235107,-0.027897976762309762,-0.00096158093273734,0.019066910925438055,-0.01348346991590843,0.7608216497720146
2019-02-01,4.112599849700928,-0.01645381342590757,-0.0027338135221577817,0.019465568798738092,-0.03436301805284703,0.7483032322962746
2019-03-01,4.070499897003174,-0.01023682201924303,-0.0045436837372752155,0.019028450142775943,-0.05509708866823637,0.7406429852908334
2019-04-01,4.032400131225586,-0.009359972175810194,-0.006063027994617341,0.018582523509652133,-0.07217318061184486,0.7337105875563023
2019-05-01,4.037700176239014,0.001314364854912542,-0.0023847553838245716,0.014582199369411915,-0.02938727863341406,0.7346749509662635
2019-06-01,4.057499885559082,0.004903709650504906,-0.003272204814639588,0.013687917999066653,-0.03956541354011456,0.738277583613301
2019-07-01,3.8880999088287354,-0.04174984140683591,-0.007913187859848273,0.016477771865197034,-0.09231826325758319,0.7074546115832235
2019-08-01,3.9047000408172607,0.0042694715613740275,-0.006063313178649092,0.016497168877581708,-0.07180124354553985,0.7104750689283411
2019-09-01,3.6886000633239746,-0.055343553982204474,-0.01039002006018446,0.021722734087276756,-0.12015930400324382,0.671154853598095
2019-10-01,3.9209001064300537,0.06297783416962321,-0.005590106396958644,0.030223956510001693,-0.06975252299789825,0.7134227326701336
2019-11-01,3.822499990463257,-0.025096307810909657,-0.007800092986794303,0.03063131984497216,-0.09438746777657914,0.6955184561717436
2019-12-01,3.8733999729156494,0.013315888182964697,-0.008279751596986767,0.030214507240898515,-0.09950253251137109,0.7047799021633149
2020-01-01,3.8041000366210938,-0.017891242004215546,-0.007445857033812249,0.029758485960714454,-0.09023288890186387,0.6921705143740037
2020-02-01,3.830899953842163,0.007045008533706598,-0.005487621870511068,0.02988473012409663,-0.06849679184792323,0.6970468615545486
2020-03-01,3.9323999881744385,0.026495088766407715,-0.0024266293050401733,0.031206017502883113,-0.033927014451077264,0.7155151800257823
2020-04-01,3.7927000522613525,-0.03552536271315054,-0.004607078516485202,0.03261674614085382,-0.05944352523651475,0.6900962437286011
2020-05-01,3.894200086593628,0.02676194608950344,-0.002486446746935961,0.03384101959684178,-0.035540055819362815,0.7085645621998349
2020-06-01,3.8712000846862793,-0.005906219864389994,-0.0033872742065105357,0.03377021715835266,-0.04591492449226098,0.7043796241073673
2020-07-01,4.0152997970581055,0.0372235248035504,0.00319383964435499,0.033306457135304585,0.032715179962463425,0.7305991165164435
2020-08-01,3.9948999881744385,-0.005080519491623803,0.0024146737232718374,0.03338827202458429,0.023100352501929544,0.7268872934644185
2020-09-01,4.03879976272583,0.01098895458743443,0.007942382770741746,0.02801522705043576,0.09494108696790349,0.7348750249224821
2020-10-01,3.9839999675750732,-0.013568336726298091,0.0015635351960816373,0.022520528412165848,0.016093208047187835,0.7249039931325872
2020-11-01,3.954900026321411,-0.007304202181350528,0.003046210665211565,0.02114973848553437,0.03463702712582828,0.7196091478046786
2020-12-01,3.950500011444092,-0.0011125476871818307,0.0018438410093660207,0.020921729676701754,0.01990500311549459,0.7188085483116136
2021-01-01,3.9730000495910645,0.005695491224349647,0.0038094021117464536,0.01998614757042339,0.04439946671854411,0.7229025160905098
2021-02-01,4.0167999267578125,0.011024383745289912,0.00414101671271173,0.020077518485532308,0.04852644943891127,0.7308720708383273
2021-03-01,3.9263999462127686,-0.022505472563581486,5.76366018792962e-05,0.020100694627800758,-0.001525796455018158,0.7144234495005873
